,Shells,Aircraft,Fuel_Bladders,Missiles,fighter_hits,fuel_hits,misses,surviving_fighters,surviving_fuel_bladders,miss_percentage,Shell_Game
1442,32,16,0,8,1,0,7,15,0,0.875,Decoys - Balanced
1443,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1444,32,12,0,16,6,0,10,6,0,0.625,Decoys - Balanced
1445,32,16,0,20,11,0,9,5,0,0.45,Decoys - Balanced
1446,32,24,0,20,15,0,5,9,0,0.25,Decoys - Balanced
1447,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1448,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Balanced
1449,32,12,0,8,4,0,4,8,0,0.5,Decoys - Balanced
1450,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1451,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - Balanced
1452,32,20,0,20,13,0,7,7,0,0.35,Decoys - Balanced
1453,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1454,32,12,0,8,6,0,2,6,0,0.25,Decoys - Balanced
1455,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1456,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1457,32,12,0,4,3,0,1,9,0,0.25,Decoys - Balanced
1458,32,8,0,16,5,0,11,3,0,0.6875,Decoys - Balanced
1459,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1460,32,24,0,16,10,0,6,14,0,0.375,Decoys - Balanced
1461,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Balanced
1462,32,20,0,20,12,0,8,8,0,0.4,Decoys - Balanced
1463,32,12,0,16,7,0,9,5,0,0.5625,Decoys - Balanced
1464,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1465,32,8,0,8,0,0,8,8,0,1.0,Decoys - Balanced
1466,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1467,32,16,0,8,2,0,6,14,0,0.75,Decoys - Balanced
1468,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - Balanced
1469,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - Balanced
1470,32,20,0,16,10,0,6,10,0,0.375,Decoys - Balanced
1471,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1472,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1473,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Balanced
1474,32,12,0,16,6,0,10,6,0,0.625,Decoys - Balanced
1475,32,12,0,16,7,0,9,5,0,0.5625,Decoys - Balanced
1476,32,16,0,12,6,0,6,10,0,0.5,Decoys - Balanced
1477,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1478,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1479,32,16,0,20,12,0,8,4,0,0.4,Decoys - Balanced
1480,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Balanced
1481,32,8,0,8,3,0,5,5,0,0.625,Decoys - Balanced
1482,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1483,32,12,0,16,6,0,10,6,0,0.625,Decoys - Balanced
1484,32,20,0,20,12,0,8,8,0,0.4,Decoys - Balanced
1485,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Balanced
1486,32,24,0,24,20,0,4,4,0,0.16666666666666666,Decoys - Balanced
1487,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - Balanced
1488,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - Balanced
1489,32,8,0,8,4,0,4,4,0,0.5,Decoys - Balanced
1490,32,12,0,16,5,0,11,7,0,0.6875,Decoys - Balanced
1491,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1492,32,16,0,16,5,0,11,11,0,0.6875,Decoys - Balanced
1493,32,12,0,4,1,0,3,11,0,0.75,Decoys - Balanced
1494,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1495,32,16,0,8,2,0,6,14,0,0.75,Decoys - Balanced
1496,32,16,0,12,9,0,3,7,0,0.25,Decoys - Balanced
1497,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1498,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1499,32,24,0,20,14,0,6,10,0,0.3,Decoys - Balanced
1500,32,12,0,16,4,0,12,8,0,0.75,Decoys - Balanced
1501,32,24,0,20,15,0,5,9,0,0.25,Decoys - Balanced
1502,32,16,0,8,2,0,6,14,0,0.75,Decoys - Balanced
1503,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1504,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1505,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - Balanced
1506,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - Balanced
1507,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1508,32,8,0,12,3,0,9,5,0,0.75,Decoys - Balanced
1509,32,20,0,20,13,0,7,7,0,0.35,Decoys - Balanced
1510,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1511,32,12,0,16,7,0,9,5,0,0.5625,Decoys - Balanced
1512,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - Balanced
1513,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Balanced
1514,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1515,32,24,0,20,14,0,6,10,0,0.3,Decoys - Balanced
1516,32,8,0,4,2,0,2,6,0,0.5,Decoys - Balanced
1517,32,20,0,16,10,0,6,10,0,0.375,Decoys - Balanced
1518,32,12,0,8,5,0,3,7,0,0.375,Decoys - Balanced
1519,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Balanced
1520,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1521,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1522,32,8,0,16,3,0,13,5,0,0.8125,Decoys - Balanced
1523,32,16,0,16,6,0,10,10,0,0.625,Decoys - Balanced
1524,32,16,0,20,11,0,9,5,0,0.45,Decoys - Balanced
1525,32,24,0,16,11,0,5,13,0,0.3125,Decoys - Balanced
1526,32,12,0,20,8,0,12,4,0,0.6,Decoys - Balanced
1527,32,20,0,16,12,0,4,8,0,0.25,Decoys - Balanced
1528,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1529,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1530,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1531,32,8,0,8,0,0,8,8,0,1.0,Decoys - Balanced
1532,32,8,0,8,4,0,4,4,0,0.5,Decoys - Balanced
1533,32,12,0,16,6,0,10,6,0,0.625,Decoys - Balanced
1534,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1535,32,12,0,4,4,0,0,8,0,0.0,Decoys - Balanced
1536,32,20,0,20,12,0,8,8,0,0.4,Decoys - Balanced
1537,32,12,0,16,7,0,9,5,0,0.5625,Decoys - Balanced
1538,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1539,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1540,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Balanced
1541,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1542,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - Balanced
1543,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1544,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1545,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1546,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1547,32,16,0,20,9,0,11,7,0,0.55,Decoys - Balanced
1548,32,8,0,8,0,0,8,8,0,1.0,Decoys - Balanced
1549,32,16,0,8,3,0,5,13,0,0.625,Decoys - Balanced
1550,32,8,0,8,3,0,5,5,0,0.625,Decoys - Balanced
1551,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1552,32,12,0,4,3,0,1,9,0,0.25,Decoys - Balanced
1553,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1554,32,12,0,8,4,0,4,8,0,0.5,Decoys - Balanced
1555,32,20,0,20,12,0,8,8,0,0.4,Decoys - Balanced
1556,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1557,32,12,0,16,5,0,11,7,0,0.6875,Decoys - Balanced
1558,32,16,0,20,11,0,9,5,0,0.45,Decoys - Balanced
1559,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1560,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1561,32,12,0,4,3,0,1,9,0,0.25,Decoys - Balanced
1562,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1563,32,24,0,20,13,0,7,11,0,0.35,Decoys - Balanced
1564,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1565,32,16,0,20,9,0,11,7,0,0.55,Decoys - Balanced
1566,32,12,0,16,7,0,9,5,0,0.5625,Decoys - Balanced
1567,32,24,0,32,24,0,8,0,0,0.25,Decoys - Balanced
1568,32,12,0,8,3,0,5,9,0,0.625,Decoys - Balanced
1569,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1570,32,16,0,24,12,0,12,4,0,0.5,Decoys - Balanced
1571,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Balanced
1572,32,24,0,20,14,0,6,10,0,0.3,Decoys - Balanced
1573,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Balanced
1574,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1575,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Balanced
1576,32,20,0,16,10,0,6,10,0,0.375,Decoys - Balanced
1577,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - Balanced
1578,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1579,32,12,0,8,5,0,3,7,0,0.375,Decoys - Balanced
1580,32,16,0,20,12,0,8,4,0,0.4,Decoys - Balanced
1581,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1582,32,12,0,8,3,0,5,9,0,0.625,Decoys - Balanced
1583,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1584,32,20,0,24,15,0,9,5,0,0.375,Decoys - Balanced
1585,32,20,0,12,11,0,1,9,0,0.08333333333333333,Decoys - Balanced
1586,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1587,32,24,0,20,15,0,5,9,0,0.25,Decoys - Balanced
1588,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1589,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1590,32,20,0,20,14,0,6,6,0,0.3,Decoys - Balanced
1591,32,16,0,16,6,0,10,10,0,0.625,Decoys - Balanced
1592,32,20,0,16,9,0,7,11,0,0.4375,Decoys - Balanced
1593,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - Balanced
1594,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1595,32,12,0,8,3,0,5,9,0,0.625,Decoys - Balanced
1596,32,12,0,8,3,0,5,9,0,0.625,Decoys - Balanced
1597,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1598,32,16,0,8,5,0,3,11,0,0.375,Decoys - Balanced
1599,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1600,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1601,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1602,32,16,0,16,6,0,10,10,0,0.625,Decoys - Balanced
1603,32,12,0,8,2,0,6,10,0,0.75,Decoys - Balanced
1604,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1605,32,16,0,16,5,0,11,11,0,0.6875,Decoys - Balanced
1606,32,12,0,8,3,0,5,9,0,0.625,Decoys - Balanced
1607,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1608,32,12,0,20,6,0,14,6,0,0.7,Decoys - Balanced
1609,32,8,0,16,6,0,10,2,0,0.625,Decoys - Balanced
1610,32,20,0,20,9,0,11,11,0,0.55,Decoys - Balanced
1611,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - Balanced
1612,32,20,0,16,10,0,6,10,0,0.375,Decoys - Balanced
1613,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1614,32,24,0,24,16,0,8,8,0,0.3333333333333333,Decoys - Balanced
1615,32,24,0,32,24,0,8,0,0,0.25,Decoys - Balanced
1616,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1617,32,12,0,16,8,0,8,4,0,0.5,Decoys - Balanced
1618,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1619,32,16,0,8,3,0,5,13,0,0.625,Decoys - Balanced
1620,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1621,32,20,0,16,10,0,6,10,0,0.375,Decoys - Balanced
1622,32,8,0,4,2,0,2,6,0,0.5,Decoys - Balanced
1623,32,20,0,20,12,0,8,8,0,0.4,Decoys - Balanced
1624,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1625,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1626,32,16,0,20,11,0,9,5,0,0.45,Decoys - Balanced
1627,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1628,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1629,32,8,0,4,3,0,1,5,0,0.25,Decoys - Balanced
1630,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1631,32,8,0,4,0,0,4,8,0,1.0,Decoys - Balanced
1632,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1633,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1634,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1635,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1636,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - Balanced
1637,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1638,32,16,0,24,14,0,10,2,0,0.4166666666666667,Decoys - Balanced
1639,32,16,0,20,11,0,9,5,0,0.45,Decoys - Balanced
1640,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1641,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - Balanced
1642,32,12,0,16,6,0,10,6,0,0.625,Decoys - Balanced
1643,32,16,0,12,6,0,6,10,0,0.5,Decoys - Balanced
1644,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - Balanced
1645,32,20,0,28,19,0,9,1,0,0.32142857142857145,Decoys - Balanced
1646,32,24,0,20,15,0,5,9,0,0.25,Decoys - Balanced
1647,32,20,0,28,18,0,10,2,0,0.35714285714285715,Decoys - Balanced
1648,32,16,0,16,6,0,10,10,0,0.625,Decoys - Balanced
1649,32,8,0,12,3,0,9,5,0,0.75,Decoys - Balanced
1650,32,16,0,12,6,0,6,10,0,0.5,Decoys - Balanced
1651,32,12,0,8,4,0,4,8,0,0.5,Decoys - Balanced
1652,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1653,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Balanced
1654,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Balanced
1655,32,16,0,16,6,0,10,10,0,0.625,Decoys - Balanced
1656,32,20,0,20,13,0,7,7,0,0.35,Decoys - Balanced
1657,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1658,32,20,0,16,8,0,8,12,0,0.5,Decoys - Balanced
1659,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1660,32,24,0,32,24,0,8,0,0,0.25,Decoys - Balanced
1661,32,12,0,4,2,0,2,10,0,0.5,Decoys - Balanced
1662,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1663,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - Balanced
1664,32,20,0,20,15,0,5,5,0,0.25,Decoys - Balanced
1665,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1666,32,8,0,16,3,0,13,5,0,0.8125,Decoys - Balanced
1667,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1668,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1669,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1670,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Balanced
1671,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1672,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1673,32,24,0,16,11,0,5,13,0,0.3125,Decoys - Balanced
1674,32,8,0,4,0,0,4,8,0,1.0,Decoys - Balanced
1675,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1676,32,16,0,24,12,0,12,4,0,0.5,Decoys - Balanced
1677,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1678,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1679,32,20,0,20,13,0,7,7,0,0.35,Decoys - Balanced
1680,32,24,0,24,16,0,8,8,0,0.3333333333333333,Decoys - Balanced
1681,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1682,32,12,0,20,7,0,13,5,0,0.65,Decoys - Balanced
1683,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1684,32,20,0,20,12,0,8,8,0,0.4,Decoys - Balanced
1685,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - Balanced
1686,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - Balanced
1687,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1688,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1689,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1690,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1691,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1692,32,8,0,8,5,0,3,3,0,0.375,Decoys - Balanced
1693,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1694,32,12,0,4,3,0,1,9,0,0.25,Decoys - Balanced
1695,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1696,32,20,0,24,15,0,9,5,0,0.375,Decoys - Balanced
1697,32,8,0,4,0,0,4,8,0,1.0,Decoys - Balanced
1698,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1699,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1700,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - Balanced
1701,32,20,0,12,7,0,5,13,0,0.4166666666666667,Decoys - Balanced
1702,32,20,0,24,15,0,9,5,0,0.375,Decoys - Balanced
1703,32,16,0,24,14,0,10,2,0,0.4166666666666667,Decoys - Balanced
1704,32,24,0,16,12,0,4,12,0,0.25,Decoys - Balanced
1705,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1706,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Balanced
1707,32,12,0,8,5,0,3,7,0,0.375,Decoys - Balanced
1708,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1709,32,16,0,24,15,0,9,1,0,0.375,Decoys - Balanced
1710,32,8,0,4,2,0,2,6,0,0.5,Decoys - Balanced
1711,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Balanced
1712,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1713,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1714,32,24,0,20,13,0,7,11,0,0.35,Decoys - Balanced
1715,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1716,32,24,0,20,16,0,4,8,0,0.2,Decoys - Balanced
1717,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1718,32,20,0,20,13,0,7,7,0,0.35,Decoys - Balanced
1719,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1720,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - Balanced
1721,32,20,0,20,15,0,5,5,0,0.25,Decoys - Balanced
1722,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1723,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1724,32,16,0,16,5,0,11,11,0,0.6875,Decoys - Balanced
1725,32,12,0,4,1,0,3,11,0,0.75,Decoys - Balanced
1726,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1727,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1728,32,20,0,20,14,0,6,6,0,0.3,Decoys - Balanced
1729,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1730,32,24,0,24,16,0,8,8,0,0.3333333333333333,Decoys - Balanced
1731,32,20,0,28,18,0,10,2,0,0.35714285714285715,Decoys - Balanced
1732,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - Balanced
1733,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1734,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1735,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - Balanced
1736,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1737,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Balanced
1738,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1739,32,24,0,20,14,0,6,10,0,0.3,Decoys - Balanced
1740,32,8,0,8,3,0,5,5,0,0.625,Decoys - Balanced
1741,32,12,0,4,1,0,3,11,0,0.75,Decoys - Balanced
1742,32,20,0,24,15,0,9,5,0,0.375,Decoys - Balanced
1743,32,24,0,20,14,0,6,10,0,0.3,Decoys - Balanced
1744,32,16,0,20,11,0,9,5,0,0.45,Decoys - Balanced
1745,32,8,0,12,3,0,9,5,0,0.75,Decoys - Balanced
1746,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Balanced
1747,32,16,0,8,3,0,5,13,0,0.625,Decoys - Balanced
1748,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1749,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - Balanced
1750,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - Balanced
1751,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1752,32,12,0,8,0,0,8,12,0,1.0,Decoys - Balanced
1753,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - Balanced
1754,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1755,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1756,32,12,0,12,1,0,11,11,0,0.9166666666666666,Decoys - Balanced
1757,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1758,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1759,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1760,32,16,0,20,12,0,8,4,0,0.4,Decoys - Balanced
1761,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Balanced
1762,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - Balanced
1763,32,12,0,12,3,0,9,9,0,0.75,Decoys - Balanced
1764,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1765,32,20,0,20,15,0,5,5,0,0.25,Decoys - Balanced
1766,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1767,32,8,0,4,2,0,2,6,0,0.5,Decoys - Balanced
1768,32,16,0,20,8,0,12,8,0,0.6,Decoys - Balanced
1769,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1770,32,12,0,16,5,0,11,7,0,0.6875,Decoys - Balanced
1771,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1772,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - Balanced
1773,32,8,0,8,3,0,5,5,0,0.625,Decoys - Balanced
1774,32,16,0,8,4,0,4,12,0,0.5,Decoys - Balanced
1775,32,12,0,20,8,0,12,4,0,0.6,Decoys - Balanced
1776,32,24,0,32,24,0,8,0,0,0.25,Decoys - Balanced
1777,32,24,0,24,20,0,4,4,0,0.16666666666666666,Decoys - Balanced
1778,32,20,0,12,9,0,3,11,0,0.25,Decoys - Balanced
1779,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1780,32,20,0,20,13,0,7,7,0,0.35,Decoys - Balanced
1781,32,8,0,4,0,0,4,8,0,1.0,Decoys - Balanced
1782,32,16,0,20,10,0,10,6,0,0.5,Decoys - Balanced
1783,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Balanced
1784,32,12,0,8,3,0,5,9,0,0.625,Decoys - Balanced
1785,32,8,0,4,1,0,3,7,0,0.75,Decoys - Balanced
1786,32,12,0,4,2,0,2,10,0,0.5,Decoys - Balanced
1787,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1788,32,16,0,20,12,0,8,4,0,0.4,Decoys - Balanced
1789,32,12,0,16,7,0,9,5,0,0.5625,Decoys - Balanced
1790,32,20,0,20,15,0,5,5,0,0.25,Decoys - Balanced
1791,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Balanced
1792,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1793,32,20,0,28,16,0,12,4,0,0.42857142857142855,Decoys - Balanced
1794,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - Balanced
1795,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Balanced
1796,32,8,0,8,1,0,7,7,0,0.875,Decoys - Balanced
1797,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Balanced
1798,32,24,0,24,18,0,6,6,0,0.25,Decoys - Balanced
1799,32,16,0,8,4,0,4,12,0,0.5,Decoys - Balanced
1800,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Balanced
1801,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Balanced
1802,32,24,0,28,21,0,7,3,0,0.25,Decoys - Balanced
1803,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1804,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Balanced
1805,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1806,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Balanced
1807,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Balanced
1808,32,16,0,16,8,0,8,8,0,0.5,Decoys - Balanced
1809,32,24,0,16,10,0,6,14,0,0.375,Decoys - Balanced
1810,32,12,0,20,7,0,13,5,0,0.65,Decoys - Balanced
1811,32,16,0,12,3,0,9,13,0,0.75,Decoys - Balanced
1812,32,8,0,8,2,0,6,6,0,0.75,Decoys - Balanced
1813,32,12,0,20,8,0,12,4,0,0.6,Decoys - Balanced
1814,32,12,0,8,4,0,4,8,0,0.5,Decoys - Balanced
1815,32,20,0,24,15,0,9,5,0,0.375,Decoys - Balanced
1816,32,20,0,16,12,0,4,8,0,0.25,Decoys - Balanced
1817,32,12,0,16,6,0,10,6,0,0.625,Decoys - Balanced
1818,32,24,0,32,24,0,8,0,0,0.25,Decoys - Balanced
1819,32,24,0,20,15,0,5,9,0,0.25,Decoys - Balanced
1820,32,12,0,12,6,0,6,6,0,0.5,Decoys - Balanced
1821,32,16,0,20,12,0,8,4,0,0.4,Decoys - Balanced
1822,32,16,0,16,10,0,6,6,0,0.375,Decoys - Balanced
1823,32,8,0,0,0,0,0,8,0,,Decoys - Balanced
1824,32,20,0,20,11,0,9,9,0,0.45,Decoys - Balanced
1825,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - Balanced
